date size
2015-11-05 0.0
2015-11-06 0.0
2015-11-07 0.0
2015-11-08 0.0
2015-11-09 0.0
2015-11-10 0.0
2015-11-11 0.0
2015-11-12 0.0
2015-11-13 23175922508.0
2015-11-14 0.0
2015-11-15 0.0
2015-11-16 225837270.0
2015-11-17 0.0
2015-11-18 0.0
2015-11-19 71806138518.0
2015-11-20 37336242311.0
2015-11-21 88191749204.0
2015-11-22 99438450339.0
2015-11-23 464872557694.0
2015-11-24 0.0
2015-11-25 0.0
2015-11-26 0.0
2015-11-27 0.0
2015-11-28 0.0
2015-11-29 0.0
2015-11-30 0.0
2015-12-01 0.0
2015-12-02 0.0
2015-12-03 0.0
2015-12-04 0.0
2015-12-05 0.0
2015-12-06 0.0
2015-12-07 0.0
2015-12-08 0.0
2015-12-09 0.0
2015-12-10 0.0
2015-12-11 0.0
2015-12-12 0.0
2015-12-13 0.0
2015-12-14 0.0
2015-12-15 0.0
2015-12-16 0.0
2015-12-17 0.0
2015-12-18 0.0
2015-12-19 0.0
2015-12-20 0.0
2015-12-21 0.0
2015-12-22 0.0
2015-12-23 0.0
2015-12-24 0.0
2015-12-25 0.0
2015-12-26 0.0
2015-12-27 0.0
2015-12-28 0.0
2015-12-29 0.0
2015-12-30 0.0
2015-12-31 0.0
2016-01-01 0.0
2016-01-02 0.0
2016-01-03 0.0
2016-01-04 0.0
2016-01-05 0.0
2016-01-06 0.0
2016-01-07 0.0
2016-01-08 0.0
2016-01-09 0.0
2016-01-10 0.0
2016-01-11 0.0
2016-01-12 0.0
2016-01-13 0.0
2016-01-14 0.0
2016-01-15 0.0
2016-01-16 0.0
2016-01-17 0.0
2016-01-18 0.0
2016-01-19 0.0
2016-01-20 0.0
2016-01-21 0.0
2016-01-22 0.0
2016-01-23 0.0
2016-01-24 0.0
2016-01-25 0.0
2016-01-26 0.0
2016-01-27 0.0
2016-01-28 0.0
2016-01-29 0.0
2016-01-30 0.0
2016-01-31 0.0
2016-02-01 0.0
2016-02-02 0.0
2016-02-03 0.0
2016-02-04 0.0
2016-02-05 0.0
2016-02-06 0.0
2016-02-07 0.0
2016-02-08 0.0
2016-02-09 0.0
2016-02-10 0.0
2016-02-11 0.0
2016-02-12 0.0
2016-02-13 0.0
2016-02-14 0.0
2016-02-15 0.0
2016-02-16 0.0
2016-02-17 0.0
2016-02-18 0.0
2016-02-19 0.0
2016-02-20 0.0
2016-02-21 0.0
2016-02-22 0.0
2016-02-23 0.0
2016-02-24 0.0
2016-02-25 0.0
2016-02-26 0.0
2016-02-27 0.0
2016-02-28 0.0
2016-02-29 0.0
2016-03-01 0.0
2016-03-02 0.0
2016-03-03 0.0
2016-03-04 0.0
2016-03-05 0.0
2016-03-06 0.0
2016-03-07 0.0
2016-03-08 0.0
2016-03-09 0.0
2016-03-10 0.0
2016-03-11 0.0
2016-03-12 0.0
2016-03-13 0.0
2016-03-14 0.0
2016-03-15 0.0
2016-03-16 0.0
2016-03-17 0.0
2016-03-18 0.0
2016-03-19 0.0
2016-03-20 0.0
2016-03-21 0.0
2016-03-22 0.0
2016-03-23 0.0
2016-03-24 0.0
2016-03-25 0.0
2016-03-26 0.0
2016-03-27 0.0
2016-03-28 0.0
2016-03-29 0.0
2016-03-30 0.0
2016-03-31 0.0
2016-04-01 0.0
2016-04-02 0.0
2016-04-03 0.0
2016-04-04 0.0
2016-04-05 0.0
2016-04-06 0.0
2016-04-07 0.0
2016-04-08 0.0
2016-04-09 0.0
2016-04-10 0.0
2016-04-11 0.0
2016-04-12 0.0
2016-04-13 0.0
2016-04-14 0.0
2016-04-15 0.0
2016-04-16 0.0
2016-04-17 0.0
2016-04-18 0.0
2016-04-19 0.0
2016-04-20 0.0
2016-04-21 0.0
2016-04-22 0.0
2016-04-23 0.0
2016-04-24 0.0
2016-04-25 0.0
2016-04-26 0.0
2016-04-27 0.0
2016-04-28 0.0
2016-04-29 0.0
2016-04-30 0.0
2016-05-01 0.0
2016-05-02 0.0
2016-05-03 0.0
2016-05-04 0.0
2016-05-05 0.0
2016-05-06 0.0
2016-05-07 0.0
2016-05-08 0.0
2016-05-09 0.0
2016-05-10 0.0
2016-05-11 0.0
2016-05-12 0.0
2016-05-13 0.0
2016-05-14 0.0
2016-05-15 0.0
2016-05-16 0.0
2016-05-17 0.0
2016-05-18 0.0
2016-05-19 0.0
2016-05-20 0.0
2016-05-21 0.0
2016-05-22 0.0
2016-05-23 0.0
2016-05-24 0.0
2016-05-25 0.0
2016-05-26 0.0
2016-05-27 0.0
2016-05-28 0.0
2016-05-29 0.0
2016-05-30 0.0
2016-05-31 0.0
2016-06-01 0.0
2016-06-02 0.0
2016-06-03 0.0
2016-06-04 0.0
2016-06-05 0.0
2016-06-06 0.0
2016-06-07 0.0
2016-06-08 0.0
2016-06-09 0.0
2016-06-10 0.0
2016-06-11 0.0
2016-06-12 0.0
2016-06-13 0.0
2016-06-14 0.0
2016-06-15 0.0
2016-06-16 0.0
2016-06-17 0.0
2016-06-18 0.0
2016-06-19 0.0
2016-06-20 0.0
2016-06-21 0.0
2016-06-22 0.0
2016-06-23 0.0
2016-06-24 0.0
2016-06-25 0.0
2016-06-26 0.0
2016-06-27 0.0
2016-06-28 0.0
2016-06-29 0.0
2016-06-30 0.0
2016-07-01 0.0
2016-07-02 0.0
2016-07-03 0.0
2016-07-04 0.0
2016-07-05 0.0
2016-07-06 0.0
2016-07-07 0.0
2016-07-08 0.0
2016-07-09 0.0
2016-07-10 0.0
2016-07-11 0.0
2016-07-12 0.0
2016-07-13 0.0
2016-07-14 0.0
2016-07-15 0.0
2016-07-16 0.0
2016-07-17 0.0
2016-07-18 0.0
2016-07-19 0.0
2016-07-20 0.0
2016-07-21 0.0
2016-07-22 0.0
2016-07-23 0.0
2016-07-24 0.0
2016-07-25 0.0
2016-07-26 0.0
2016-07-27 0.0
2016-07-28 0.0
2016-07-29 0.0
2016-07-30 0.0
2016-07-31 0.0
2016-08-01 0.0
2016-08-02 0.0
2016-08-03 0.0
2016-08-04 0.0
2016-08-05 0.0
2016-08-06 0.0
2016-08-07 0.0
2016-08-08 0.0
2016-08-09 0.0
2016-08-10 0.0
2016-08-11 0.0
2016-08-12 0.0
2016-08-13 0.0
2016-08-14 0.0
2016-08-15 0.0
2016-08-16 0.0
2016-08-17 0.0
2016-08-18 0.0
2016-08-19 0.0
2016-08-20 0.0
2016-08-21 0.0
2016-08-22 0.0
2016-08-23 0.0
2016-08-24 0.0
2016-08-25 0.0
2016-08-26 0.0
2016-08-27 0.0
2016-08-28 0.0
2016-08-29 0.0
2016-08-30 0.0
2016-08-31 0.0
2016-09-01 0.0
2016-09-02 0.0
2016-09-03 0.0
2016-09-04 0.0
2016-09-05 0.0
2016-09-06 0.0
2016-09-07 0.0
2016-09-08 0.0
2016-09-09 0.0
2016-09-10 0.0
2016-09-11 0.0
2016-09-12 0.0
2016-09-13 0.0
2016-09-14 0.0
2016-09-15 0.0
2016-09-16 0.0
2016-09-17 0.0
2016-09-18 0.0
2016-09-19 0.0
2016-09-20 0.0
2016-09-21 0.0
2016-09-22 0.0
2016-09-23 0.0
2016-09-24 0.0
2016-09-25 0.0
2016-09-26 0.0
2016-09-27 0.0
2016-09-28 0.0
2016-09-29 0.0
2016-09-30 0.0
2016-10-01 0.0
2016-10-02 0.0
2016-10-03 0.0
2016-10-04 0.0
2016-10-05 0.0
2016-10-06 0.0
2016-10-07 0.0
2016-10-08 0.0
2016-10-09 0.0
2016-10-10 0.0
2016-10-11 0.0
2016-10-12 0.0
2016-10-13 0.0
2016-10-14 0.0
2016-10-15 0.0
2016-10-16 0.0
2016-10-17 0.0
2016-10-18 0.0
2016-10-19 0.0
2016-10-20 0.0
2016-10-21 0.0
2016-10-22 0.0
2016-10-23 0.0
2016-10-24 0.0
2016-10-25 0.0
2016-10-26 0.0
2016-10-27 0.0
2016-10-28 0.0
2016-10-29 0.0
2016-10-30 0.0
2016-10-31 0.0
2016-11-01 0.0
2016-11-02 0.0
2016-11-03 0.0
2016-11-04 0.0
2016-11-05 0.0
2016-11-06 0.0
2016-11-07 0.0
2016-11-08 0.0
2016-11-09 0.0
2016-11-10 0.0
2016-11-11 0.0
2016-11-12 0.0
2016-11-13 0.0
2016-11-14 0.0
2016-11-15 0.0
2016-11-16 0.0
2016-11-17 0.0
2016-11-18 0.0
2016-11-19 0.0
2016-11-20 0.0
2016-11-21 0.0
2016-11-22 0.0
2016-11-23 0.0
2016-11-24 0.0
2016-11-25 0.0
2016-11-26 0.0
2016-11-27 0.0
2016-11-28 0.0
2016-11-29 0.0
2016-11-30 0.0
2016-12-01 0.0
2016-12-02 0.0
2016-12-03 0.0
2016-12-04 0.0
2016-12-05 0.0
2016-12-06 0.0
2016-12-07 0.0
2016-12-08 0.0
2016-12-09 0.0
2016-12-10 0.0
2016-12-11 0.0
2016-12-12 0.0
2016-12-13 0.0
2016-12-14 0.0
2016-12-15 0.0
2016-12-16 0.0
2016-12-17 0.0
2016-12-18 0.0
2016-12-19 0.0
2016-12-20 0.0
2016-12-21 0.0
2016-12-22 0.0
2016-12-23 0.0
2016-12-24 0.0
2016-12-25 0.0
2016-12-26 0.0
2016-12-27 0.0
2016-12-28 0.0
2016-12-29 0.0
2016-12-30 0.0
2016-12-31 0.0
2017-01-01 0.0
2017-01-02 0.0
2017-01-03 0.0
2017-01-04 0.0
2017-01-05 0.0
2017-01-06 0.0
2017-01-07 0.0
2017-01-08 0.0
2017-01-09 0.0
2017-01-10 0.0
2017-01-11 0.0
2017-01-12 68500260.0
2017-01-13 0.0
2017-01-14 0.0
2017-01-15 0.0
2017-01-16 0.0
2017-01-17 0.0
2017-01-18 31838747537.0
2017-01-19 33363017144.0
2017-01-20 24171327624.0
2017-01-21 89371083589.0
2017-01-22 39460056188.0
2017-01-23 15331841330.0
2017-01-24 11572905436.0
2017-01-25 5370918918.0
2017-01-26 72543542287.0
2017-01-27 19192215844.0
2017-01-28 28900579933.0
2017-01-29 7623511486.0
2017-01-30 2361017117.0
2017-01-31 10195718067.0
2017-02-01 44885184328.0
2017-02-02 53532432864.0
2017-02-03 2096681235.0
2017-02-04 0.0
2017-02-05 0.0
2017-02-06 123351739036.0
2017-02-07 4234860104.0
2017-02-08 157377829298.0
2017-02-09 183173562496.0
2017-02-10 186584856960.0
2017-02-11 234067504804.0
2017-02-12 285629670162.0
2017-02-13 111524916541.0
2017-02-14 0.0
2017-02-15 0.0
2017-02-16 15615526705.0
2017-02-17 140036664588.0
2017-02-18 142610555941.0
2017-02-19 207622533356.0
2017-02-20 104776272915.0
2017-02-21 28881207363.0
2017-02-22 24578354292.0
2017-02-23 67008811621.0
2017-02-24 69840306269.0
2017-02-25 1339357613.0
2017-02-26 0.0
2017-02-27 33590336387.0
2017-02-28 2264673287.0
2017-03-01 15336938890.0
2017-03-02 300661461710.0
2017-03-03 123258058508.0
2017-03-04 319679410851.0
2017-03-05 132015298505.0
2017-03-06 67655584589.0
2017-03-07 9310459470.0
2017-03-08 0.0
2017-03-09 88025299344.0
2017-03-10 199272979809.0
2017-03-11 259919551230.0
2017-03-12 173489150844.0
2017-03-13 55797568390.0
2017-03-14 3033294550.0
2017-03-15 92640013118.0
2017-03-16 84453472582.0
2017-03-17 79616109730.0
2017-03-18 40521421604.0
2017-03-19 0.0
2017-03-20 166465370899.0
2017-03-21 95984898248.0
2017-03-22 73486595988.0
2017-03-23 137128034639.0
2017-03-24 142779638709.0
2017-03-25 143733183586.0
2017-03-26 217070267588.0
2017-03-27 84943450333.0
2017-03-28 0.0
2017-03-29 0.0
2017-03-30 47817491384.0
2017-03-31 95144340829.0
2017-04-01 100884504604.0
2017-04-02 146405612984.0
2017-04-03 113364073340.0
2017-04-04 55425770241.0
2017-04-05 113542545559.0
2017-04-06 184740527095.0
2017-04-07 150301777420.0
2017-04-08 18740959694.0
2017-04-09 0.0
2017-04-10 44312322392.0
2017-04-11 44690564075.0
2017-04-12 92414432.0
2017-04-13 0.0
2017-04-14 0.0
2017-04-15 0.0
2017-04-16 0.0
2017-04-17 0.0
2017-04-18 0.0
2017-04-19 0.0
2017-04-20 0.0
2017-04-21 0.0
2017-04-22 0.0
2017-04-23 0.0
2017-04-24 0.0
2017-04-25 0.0
2017-04-26 0.0
2017-04-27 0.0
2017-04-28 0.0
2017-04-29 0.0
2017-04-30 0.0
2017-05-01 0.0
2017-05-02 0.0
2017-05-03 0.0
2017-05-04 0.0
2017-05-05 0.0
2017-05-06 0.0
2017-05-07 0.0
2017-05-08 0.0
2017-05-09 0.0
2017-05-10 0.0
2017-05-11 0.0
2017-05-12 0.0
2017-05-13 0.0
2017-05-14 0.0
2017-05-15 0.0
2017-05-16 0.0
2017-05-17 0.0
2017-05-18 0.0
2017-05-19 0.0
2017-05-20 0.0
2017-05-21 0.0
2017-05-22 3202187683.0
2017-05-23 114370072.0
2017-05-24 0.0
2017-05-25 0.0
2017-05-26 0.0
2017-05-27 0.0
2017-05-28 0.0
2017-05-29 1651062721.0
2017-05-30 0.0
2017-05-31 6502659320.0
2017-06-01 0.0
2017-06-02 0.0
2017-06-03 34588368729.0
2017-06-04 55649815990.0
2017-06-05 32338365769.0
2017-06-06 36865886552.0
2017-06-07 407699018.0
2017-06-08 0.0
2017-06-09 317910922.0
2017-06-10 0.0
2017-06-11 0.0
2017-06-12 0.0
2017-06-13 0.0
2017-06-14 99066917257.0
2017-06-15 115972033358.0
2017-06-16 514691643657.0
2017-06-17 95606546887.0
2017-06-18 30701622533.0
2017-06-19 21793255994.0
2017-06-20 0.0
2017-06-21 1278283685.0
2017-06-22 78071383501.0
2017-06-23 86168314105.0
2017-06-24 101270258628.0
2017-06-25 120445262184.0
2017-06-26 119243612904.0
2017-06-27 2305939083.0
2017-06-28 0.0
2017-06-29 0.0
2017-06-30 299993075894.0
2017-07-01 0.0
2017-07-02 0.0
2017-07-03 0.0
2017-07-04 0.0
2017-07-05 51426870841.0
2017-07-06 165157552242.0
2017-07-07 44292720641.0
2017-07-08 5576764319.0
2017-07-09 0.0
2017-07-10 102603616771.0
2017-07-11 779097106735.0
2017-07-12 239250657992.0
2017-07-13 250639977617.0
2017-07-14 1058380791492.0
2017-07-15 617778818133.0
2017-07-16 1065021528683.0
2017-07-17 64058803658.0
2017-07-18 0.0
2017-07-19 0.0
2017-07-20 5840456221.0
2017-07-21 38232448138.0
2017-07-22 122179144374.0
2017-07-23 216482334303.0
2017-07-24 53314378945.0
2017-07-25 82709036377.0
2017-07-26 17756935834.0
2017-07-27 621521623885.0
2017-07-28 437907997302.0
2017-07-29 0.0
2017-07-30 0.0
2017-07-31 3268024615.0
2017-08-01 12150752012.0
2017-08-02 100670167303.0
2017-08-03 109190270690.0
2017-08-04 178797056689.0
2017-08-05 33836000197.0
2017-08-06 2634232654.0
2017-08-07 0.0
2017-08-08 0.0
2017-08-09 0.0
2017-08-10 0.0
2017-08-11 0.0
2017-08-12 0.0
2017-08-13 0.0
2017-08-14 0.0
2017-08-15 0.0
2017-08-16 0.0
2017-08-17 0.0
2017-08-18 0.0
2017-08-19 0.0
2017-08-20 0.0
2017-08-21 0.0
2017-08-22 0.0
2017-08-23 0.0
2017-08-24 0.0
2017-08-25 0.0
2017-08-26 0.0
2017-08-27 0.0
2017-08-28 0.0
2017-08-29 0.0
2017-08-30 0.0
2017-08-31 0.0
2017-09-01 0.0
2017-09-02 0.0
2017-09-03 0.0
2017-09-04 0.0
2017-09-05 0.0
2017-09-06 0.0
2017-09-07 0.0
2017-09-08 0.0
2017-09-09 0.0
2017-09-10 0.0
2017-09-11 0.0
2017-09-12 0.0
2017-09-13 0.0
2017-09-14 1142949784.0
2017-09-15 1454380288.0
2017-09-16 0.0
2017-09-17 0.0
2017-09-18 0.0
2017-09-19 0.0
2017-09-20 0.0
2017-09-21 0.0
2017-09-22 59791717929.0
2017-09-23 69410072555.0
2017-09-24 50873879600.0
2017-09-25 8808663050.0
2017-09-26 0.0
2017-09-27 1559906329.0
2017-09-28 57088284155.0
2017-09-29 52723616875.0
2017-09-30 36857925653.0
2017-10-01 39863404562.0
2017-10-02 75980321982.0
2017-10-03 84011511489.0
2017-10-04 38069631196.0
2017-10-05 68560835267.0
2017-10-06 45503672230.0
2017-10-07 0.0
2017-10-08 0.0
2017-10-09 56249790219.0
2017-10-10 75029822432.0
2017-10-11 80153376318.0
2017-10-12 75086046257.0
2017-10-13 328589545397.0
2017-10-14 60324592010.0
2017-10-15 30340836650.0
2017-10-16 0.0
2017-10-17 0.0
2017-10-18 0.0
2017-10-19 40689037920.0
2017-10-20 67694488877.0
2017-10-21 76716987018.0
2017-10-22 80360276248.0
2017-10-23 160289696397.0
2017-10-24 204547373512.0
2017-10-25 1298701908740.0
2017-10-26 3363544269539.0
2017-10-27 1484843536039.0
2017-10-28 179795822172.0
2017-10-29 0.0
2017-10-30 63283109412.0
2017-10-31 116887712784.0
2017-11-01 110694641450.0
2017-11-02 41174593290.0
2017-11-03 44241002908.0
2017-11-04 53378512622.0
2017-11-05 30195581847.0
2017-11-06 16750912192.0
2017-11-07 0.0
2017-11-08 0.0
2017-11-09 94459933704.0
2017-11-10 143029264660.0
2017-11-11 1275617951947.0
2017-11-12 134877386119.0
2017-11-13 553583927545.0
2017-11-14 100453172324.0
2017-11-15 0.0
2017-11-16 0.0
2017-11-17 1902708975628.0
2017-11-18 4893184148669.0
2017-11-19 1434210267281.0
2017-11-20 419816366582.0
2017-11-21 624970773825.0
2017-11-22 67578911273.0
2017-11-23 0.0
2017-11-24 0.0
2017-11-25 0.0
2017-11-26 0.0
2017-11-27 4990630348.0
2017-11-28 0.0
2017-11-29 0.0
2017-11-30 26342657954.0
2017-12-01 104780523636.0
2017-12-02 186125791930.0
2017-12-03 71660435992.0
2017-12-04 0.0
2017-12-05 0.0
2017-12-06 0.0
2017-12-07 0.0
2017-12-08 0.0
2017-12-09 0.0
2017-12-10 0.0
2017-12-11 0.0
2017-12-12 0.0
2017-12-13 0.0
2017-12-14 0.0
2017-12-15 0.0
2017-12-16 0.0
2017-12-17 0.0
2017-12-18 0.0
2017-12-19 0.0
2017-12-20 0.0
2017-12-21 0.0
2017-12-22 0.0
2017-12-23 0.0
2017-12-24 0.0
2017-12-25 0.0
2017-12-26 0.0
2017-12-27 0.0
2017-12-28 0.0
2017-12-29 0.0
2017-12-30 0.0
2017-12-31 0.0
2018-01-01 0.0
2018-01-02 0.0
2018-01-03 0.0
2018-01-04 0.0
2018-01-05 0.0
2018-01-06 0.0
2018-01-07 0.0
2018-01-08 0.0
2018-01-09 0.0
2018-01-10 92030949.0
2018-01-11 0.0
2018-01-12 0.0
2018-01-13 0.0
2018-01-14 0.0
2018-01-15 0.0
2018-01-16 0.0
2018-01-17 0.0
2018-01-18 2589165117.0
2018-01-19 0.0
2018-01-20 37035998783.0
2018-01-21 0.0
2018-01-22 0.0
2018-01-23 0.0
2018-01-24 0.0
2018-01-25 58220060736.0
2018-01-26 50111429865.0
2018-01-27 78854563759.0
2018-01-28 41419325275.0
2018-01-29 0.0
2018-01-30 51884532930.0
2018-01-31 92234488325.0
2018-02-01 178612477906.0
2018-02-02 78164424363.0
2018-02-03 165748397023.0
2018-02-04 154717990404.0
2018-02-05 75603475383.0
2018-02-06 365562723.0
2018-02-07 0.0
2018-02-08 24578308698.0
2018-02-09 98995913652.0
2018-02-10 200884951902.0
2018-02-11 178804811704.0
2018-02-12 2661469405.0
2018-02-13 27527288282.0
2018-02-14 143279364884.0
2018-02-15 240265216640.0
2018-02-16 256449638203.0
2018-02-17 95058845020.0
2018-02-18 0.0
2018-02-19 14488015680.0
2018-02-20 229943189160.0
2018-02-21 0.0
2018-02-22 5510952426.0
2018-02-23 77766710230.0
2018-02-24 130932090210.0
2018-02-25 158711316569.0
2018-02-26 57593756039.0
2018-02-27 0.0
2018-02-28 0.0
2018-03-01 0.0
2018-03-02 81089640.0
2018-03-03 0.0
2018-03-04 0.0
2018-03-05 0.0
2018-03-06 0.0
2018-03-07 0.0
2018-03-08 152809536740.0
2018-03-09 408551157632.0
2018-03-10 0.0
2018-03-11 0.0
2018-03-12 0.0
2018-03-13 0.0
2018-03-14 72619059639.0
2018-03-15 0.0
2018-03-16 0.0
2018-03-17 105536876966.0
2018-03-18 0.0
2018-03-19 85860961100.0
2018-03-20 0.0
2018-03-21 0.0
2018-03-22 0.0
2018-03-23 0.0
2018-03-24 171073245761.0
2018-03-25 0.0
2018-03-26 0.0
2018-03-27 49595873300.0
2018-03-28 0.0
2018-03-29 0.0
2018-03-30 0.0
2018-03-31 7094374688.0
2018-04-01 0.0
2018-04-02 71266222128.0
2018-04-03 167115707297.0
2018-04-04 237974347814.0
2018-04-05 221594681752.0
2018-04-06 260310339631.0
2018-04-07 566010561054.0
2018-04-08 435449301451.0
2018-04-09 197691915283.0
2018-04-10 638549864.0
2018-04-11 8811952867.0
2018-04-12 89963670307.0
2018-04-13 191601518103.0
2018-04-14 538446469865.0
